Restaurant ID,Restaurant Name,City,country name,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
8276,Katyal Pure Vegetarian,New Delhi,India,"31, LSC Market, New Rajdhani Enclave, Near Preet Vihar Metro Station, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.295951,28.642423,indian,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
8292,Everest Bakery Cafe,New Delhi,India,"899, Chandiwaali Galli, Main Bazar, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.215378,28.642514,FAST FOOD,700,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,19
8293,Jeeta Kulfi Walle,New Delhi,India,"D 3/1, Lal Quarter, Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",77.279894,28.659693,Desserts,100,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,12
8297,Shree Bikaner Misthan Bhandar,Faridabad,India,"21, HUDA Market, Sector 7, Faridabad",Sector 7,"Sector 7, Faridabad",77.326409,28.363304,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,15
8308,Sohan Sweets & Namkeen,Faridabad,India,"115 & 116, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.327911,28.410331,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,41
8318,Standard Family Restaurant,Faridabad,India,"31, Main Market, Sector 7, Faridabad",Sector 7,"Sector 7, Faridabad",77.326037,28.363349,indian,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,16
8319,Hotel Ekant,Faridabad,India,"12 - 14, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.329167,28.41018,indian,700,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,39
8320,Shiv Restaurant,Faridabad,India,"122 & 123, HUDA Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.327832,28.410165,indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,20
8321,Paradise Inn,Faridabad,India,"124, Near OBC Bank, Sector 17 Market, Faridabad, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.327576,28.410373,indian,500,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,43
8326,Hot & Tasty Chinese Food,Faridabad,India,"18, DLF Market, Sector 11, Faridabad",Sector 11,"Sector 11, Faridabad",77.318483,28.371951,indian,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,26
8340,Nathu's Pastry Shop,New Delhi,India,"12 & 13, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.232066,28.629147,FAST FOOD,300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,120
8344,Matrix - Jaypee Greens,Noida,India,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur","Jaypee Greens Golf & Spa Resort, Surajpur, Noida",77.518095,28.469653,Finger Food,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,20
8346,Soi Thai,New Delhi,India,"Shop 3, Navjivan Vihar Market, Navjivan Vihar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.200063,28.532073,"Thai, Japanese",1500,Indian Rupees(Rs.),No,Yes,No,No,3,3.6,Yellow,Good,148
8351,Paatra - Jaypee Greens,Noida,India,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur","Jaypee Greens Golf & Spa Resort, Surajpur, Noida",77.518139,28.469702,indian,3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,79
8365,Domino's Pizza,New Delhi,India,"G1-G3, B Block, Community Centre, Allied Chambers, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.090318,28.629807,FAST FOOD,700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,88
8369,Garage Inc.,New Delhi,India,"30, 2nd Floor, Powerhouse Buliding, Hauz Khas Village, New Delhi",Hauz Khas Village,"Hauz Khas Village, New Delhi",77.194918,28.553835,american,1900,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,763
8373,KFC,New Delhi,India,"12 & 13, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.146794,28.657144,FAST FOOD,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,87
8376,Domino's Pizza,New Delhi,India,"Plot 7, LSC, Prince Apartments Market, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",77.301246,28.630858,FAST FOOD,700,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,113
8379,KFC,New Delhi,India,"Ground Floor, Pacific Mall, Tagore Garden, New Delhi","Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden, New Delhi",77.106224,28.64222,FAST FOOD,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,47
8385,Domino's Pizza,Noida,India,"Ground Floor, Botanical Garden, Metro Station, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.334211,28.564222,FAST FOOD,700,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,70
8388,Domino's Pizza,New Delhi,India,"30, 31, & 32, Upper Ground Floor, Ansal Chambers-1, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.188949,28.569022,FAST FOOD,700,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,71
8389,Domino's Pizza,New Delhi,India,"31, 32, 122, & 123, Ground Floor & 1st Floor, NN Mall, Near M2K Cinema, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.116785,28.701408,FAST FOOD,700,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,82
8396,Domino's Pizza,New Delhi,India,"102-A, 1st Floor, DLF South Square Mall, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar","DLF South Square, Sarojini Nagar, New Delhi",77.194929,28.576014,FAST FOOD,700,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,59
8413,Delhi - Kingdom of Dreams,Gurgaon,India,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon","Kingdom of Dreams, Sector 29","Kingdom of Dreams, Sector 29, Gurgaon",77.067948,28.467941,Street Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,364
8417,World Cafe - Vibe by The LaLiT Traveller,Faridabad,India,"Vibe by The Lalit Traveller, 12/7, Sector 35, Faridabad","Vibe by The LaLit Traveller, Mathura Road","Vibe by The LaLit Traveller, Mathura Road, Faridabad",77.306073,28.472912,indian,1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,56
8422,Baker's Studio - Jaypee Greens,Noida,India,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur","Jaypee Greens Golf & Spa Resort, Surajpur, Noida",77.518095,28.469653,bakery,1000,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,29
8429,Chocolateria San Churro,New Delhi,India,"1, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24367,28.534536,FAST FOOD,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.8,Yellow,Good,594
8430,Mamagoto,Gurgaon,India,"SCO 56, City Centre, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.064137,28.467657,Chinese,1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good,875
8437,Lucknow - Kingdom of Dreams,Gurgaon,India,"Culture Gully, Kingdom of Dreams, Great Indian Nautanki Company Ltd., Auditorium Complex, Sector 29, Gurgaon","Kingdom of Dreams, Sector 29","Kingdom of Dreams, Sector 29, Gurgaon",77.068348,28.468494,Lucknowi,1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,179
8441,Tea Lounge - Jaypee Greens,Noida,India,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur","Jaypee Greens Golf & Spa Resort, Surajpur, Noida",77.518363,28.469409,Cafe,900,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,14
8451,Depaul's,New Delhi,India,"22, Janpath Bhawan, Janpath, New Delhi",Janpath,"Janpath, New Delhi",77.218645,28.628907,FAST FOOD,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,475
8453,Grillz,New Delhi,India,"G3A, Ground Floor, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.081372,28.630143,FAST FOOD,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,85
8462,New Aggarwal Sweet Corner,New Delhi,India,"A-1240/2, DDA Market, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.336024,28.611784,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11
8488,Rupa Dairy,New Delhi,India,"8, G-7, Chopra Complex, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.294789,28.639722,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
8497,Mithaas,Noida,India,"G-20, Ground Floor, Ashirwad Complex, Sector 53, Noida",Sector 53,"Sector 53, Noida",77.363084,28.586314,indian,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,193
8501,Aggarwal Sweet Corner,New Delhi,India,"31, DDA Market, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.317518,28.599728,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,16
8502,Bansal Mithai Wale,New Delhi,India,"7, B Block Market, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.318925,28.671308,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
8508,Republic of Chicken,New Delhi,India,"1/423, KG Block, Main PVR Road, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.079511,28.638533,FAST FOOD,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17
8509,Barbeque Nation,New Delhi,India,"Ground Floor, Eros Cinema Building, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.241324,28.580749,indian,1600,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,744
8517,Apni Rasoi,New Delhi,India,"A2, Ganesh Nagar, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.27769,28.630719,indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,24
8520,Ananda's,New Delhi,India,"1, DDA Market, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.317678,28.6001,indian,350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,31
8521,Mosaic - SK Premium Park,New Delhi,India,"SK Premium Park, 1-B, Sub District Center, Behind Deen Dayal Hospital, Hari Nagar, Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.113618,28.630012,indian,2500,Indian Rupees(Rs.),Yes,No,No,No,4,2.9,Orange,Average,14
8530,Aggarwal Confectionary,New Delhi,India,"38, DDA Market, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.317668,28.599715,bakery,50,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,7
8531,Mr. Baker's,New Delhi,India,"G2-G3, DAV Complex, LSC, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.294957,28.597762,FAST FOOD,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,22
8532,Taj Sweets,New Delhi,India,"28, DDA Market, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.322616,28.601142,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,16
8537,7 Stick,New Delhi,India,"D-32, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.279126,28.631572,FAST FOOD,250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,8
8564,Bimbos,New Delhi,India,"Near MCD Park, Katyal Market, Ashok Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1016,28.637408,FAST FOOD,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,16
8580,Cocoberry,New Delhi,India,"67, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.146731,28.656802,Desserts,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,25
8583,Chinese X'Press,Ghaziabad,India,"Bite Inn Food Court, 2nd Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",77.369865,28.633883,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,16
8590,Cafe Coffee Day,Ghaziabad,India,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",77.370208,28.634047,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,63
8593,Mad Over Donuts,New Delhi,India,"2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi","DLF Promenade Mall, Vasant Kunj","DLF Promenade Mall, Vasant Kunj, New Delhi",77.156012,28.542605,Desserts,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,169
8595,Mx Corn,Ghaziabad,India,"Ground Floor, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",77.369877,28.634316,FAST FOOD,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
8597,Shawarma House,Gurgaon,India,"2, Central Plaza Mall, Golf Course Road, Gurgaon","Central Plaza Mall, Golf Course Road","Central Plaza Mall, Golf Course Road, Gurgaon",77.101096,28.442696,Lebanese,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,225
8600,4th Street Cafe,New Delhi,India,"14, G Block, DDA Market, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.297921,28.642275,FAST FOOD,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,145
8601,Haldiram's,Ghaziabad,India,"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",77.370237,28.633939,FAST FOOD,600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,187
8619,Mangal Sweets,New Delhi,India,"6 LSC, RSN Arcade, New Prince Apartments, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",77.301543,28.630452,indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,166
8621,Rose Cafe,New Delhi,India,"2, Westend Marg, Saidulajab",Saket,"Saket, New Delhi",77.198209,28.517821,italian,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1653
8623,Barista,Ghaziabad,India,"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",77.370247,28.634042,Cafe,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,33
8628,Bikaner Kesarvala,New Delhi,India,"3-4, BN Block Market, LSC, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.162961,28.706555,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,24
8649,Chawla Restaurant,New Delhi,India,"J Block, DDA Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.120538,28.638781,indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,25
8651,Baskin Robbins,Gurgaon,India,"2-H, Commercial Complex, Opposite Ansal Celebrity Home, Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.0379,28.512553,Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14
8652,Unique Tasty Bites,New Delhi,India,"J Block, Near Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.120028,28.638853,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
